x,y
0.0,0.6993428306022466
0.001000100010001,0.5750830637084595
0.002000200020002,0.7350007865061426
0.003000300030003,0.9127873329649707
0.004000400040004,0.5640599943788001
0.005000500050005001,0.5667635075454434
0.006000600060006,0.9321245108945699
0.0070007000700070005,0.7724506591521302
0.008000800080008,0.527741215913689
0.009000900090009001,0.732810993588121
0.010001000100010001,0.5342687479756828
0.011001100110011002,0.5364499454647089
0.012001200120012,0.6806221663577042
0.013001300130013,0.25219758363612754
0.014001400140014001,0.29248398986351914
0.015001500150015001,0.5276138763999118
0.016001600160016,0.44009878515053336
0.017001700170017002,0.708097802997393
0.018001800180018002,0.4662164483363773
0.019001900190019003,0.36792294945741305
0.020002000200020003,0.9460652689498464
0.021002100210021003,0.6103213797225482
0.022002200220022004,0.671512604906423
0.023002300230023004,0.3755767508815199
0.024002400240024,0.5541582681279343
0.025002500250025,0.6877166576242971
0.026002600260026,0.43781955382016247
0.027002700270027002,0.7456327070514264
0.028002800280028002,0.552828805668984
0.029002900290029002,0.6170697421546415
0.030003000300030003,0.557507528580186
0.031003100310031003,1.050733159824652
0.032003200320032,0.6799949656625017
0.033003300330033,0.4735572313824077
0.034003400340034004,0.8520014284041719
0.035003500350035,0.4457046707050726
0.036003600360036005,0.7340149042751418
0.037003700370037,0.3026646791845547
0.038003800380038005,0.4313056515344689
0.039003900390039,0.7386468093733732
0.040004000400040006,0.8492870277935012
0.041004100410041,0.7381738718325886
0.04200420042004201,0.683064322941136
0.043004300430043,0.6482541702954914
0.04400440044004401,0.41503851398357594
0.045004500450045004,0.5690290524869088
0.04600460046004601,0.6231120087055801
0.047004700470047005,0.9288928710003406
0.048004800480048,0.7884074485123603
0.049004900490049005,0.3692777345631001
0.05000500050005,0.7888910533189325
0.051005100510051006,0.6492327248662361
0.052005200520052,0.5930260394109127
0.05300530053005301,0.8528932024585123
0.054005400540054004,0.9388915111652404
0.05500550055005501,0.9210673596682383
0.056005600560056004,0.5690735384169274
0.05700570057005701,0.6771661643725426
0.058005800580058005,0.8073387231947331
0.05900590059005901,0.9382581726268803
0.060006000600060005,0.6493630352728978
0.06100610061006101,0.7101003613451846
0.062006200620062006,0.5279848871702517
0.063006300630063,0.5120156475876987
0.064006400640064,0.9157525065600152
0.06500650065006501,1.0264709112529604
0.066006600660066,0.742781553429587
0.067006700670067,0.9598358536871885
0.06800680068006801,0.8333871154872272
0.06900690069006901,0.633951452227763
0.07000700070007,0.8371547899713535
0.071007100710071,1.0743679381367626
0.07200720072007201,0.7614649809116396
0.07300730073007301,1.0834130098300507
0.074007400740074,0.24837379242241797
0.075007500750075,0.9385262123967906
0.07600760076007601,0.7933623067048686
0.07700770077007701,0.7179428077808333
0.078007800780078,0.7978719417918854
0.07900790079007901,0.38376555697186154
0.08000800080008001,0.7390884820246743
0.081008100810081,0.8561727818820419
0.082008200820082,1.0820402952996262
0.08300830083008301,0.6845023952554302
0.08400840084008401,0.6281363281911174
0.085008500850085,0.6911458312412909
0.086008600860086,0.9762233605625916
0.08700870087008701,0.8605222869629499
0.08800880088008801,0.6904325088272719
0.089008900890089,0.9006338034204665
0.09000900090009001,0.8189748032132032
0.09100910091009101,0.9948504045244604
0.09200920092009202,0.6622559649874861
0.093009300930093,0.7386623243479634
0.09400940094009401,0.727284214344116
0.09500950095009501,0.5144967974387517
0.096009600960096,0.8679005653154233
0.09700970097009701,0.8623469984314244
0.09800980098009801,0.8126007117509677
0.09900990099009901,0.7660852441564001
0.1000100010001,0.5313356790331523
0.10101010101010101,0.7316703585025577
0.10201020102010201,0.7486284877415008
0.10301030103010302,0.6580702115350028
0.104010401040104,0.7876050382700787
0.10501050105010501,0.9019910432232995
0.10601060106010601,1.1997188551294755
0.10701070107010702,0.8586800885858965
0.10801080108010801,0.8765394403388862
0.10901090109010901,0.8113869378016827
0.11001100110011001,0.44375049739376404
0.11101110111011102,0.8234123843653839
0.11201120112011201,0.8419533593290821
0.11301130113011301,1.323729576608062
0.11401140114011402,0.7937644174327447
0.115011501150115,0.8936830958910895
0.11601160116011601,0.8275497931553201
0.11701170117011701,0.6018565043931196
0.11801180118011802,1.065238027937559
0.11901190119011901,0.9881227567739433
0.12001200120012001,0.9969865013620152
0.12101210121012101,0.6579278043021806
0.12201220122012202,1.1213705080721141
0.12301230123012301,0.5614288976435438
0.12401240124012401,0.9601390540050703
0.125012501250125,1.2818082938668713
0.126012601260126,0.6465403939077938
0.127012701270127,0.7322995090284328
0.128012801280128,0.8663815794518274
0.12901290129012902,0.7466292329213079
0.13001300130013002,0.5380454916945566
0.13101310131013102,0.8627252955895431
0.132013201320132,0.637367141544491
0.133013301330133,0.9453421680844676
0.134013401340134,0.6675152005351092
0.135013501350135,1.1621438160045567
0.13601360136013602,0.6962436414761541
0.13701370137013702,0.7891997947893755
0.13801380138013802,1.0170137292537476
0.13901390139013903,0.6088159571204876
0.14001400140014,0.901139646750876
0.141014101410141,1.1177153135255486
0.142014201420142,0.535409441339382
0.14301430143014301,0.8944323683204418
0.14401440144014402,0.9100618073534953
0.14501450145014502,1.0150095797382064
0.14601460146014603,0.6117946872531935
0.147014701470147,0.5956133609220087
0.148014801480148,0.964592844454367
0.149014901490149,0.9200812717934885
0.15001500150015,0.9112426361232251
0.15101510151015102,0.9308733257477966
0.15201520152015202,0.7259982127405191
0.15301530153015303,0.9088531923687411
0.15401540154015403,0.9213960341430838
0.155015501550155,0.7202701018224507
0.156015601560156,1.2366338624689541
0.157015701570157,0.9585638183142284
0.15801580158015802,0.625834478617915
0.15901590159015902,0.995683485447078
0.16001600160016002,0.6696936295200754
0.16101610161016103,1.0222836715401407
0.162016201620162,1.0968022151490444
0.163016301630163,0.701142520265165
0.164016401640164,1.0581296058617546
0.16501650165016502,0.9481654491814479
0.16601660166016602,1.0301556442514477
0.16701670167016702,1.2452159996527623
0.16801680168016803,0.8168729916980718
0.16901690169016903,0.7152759939713568
0.17001700170017,0.6881723330555121
0.171017101710171,0.7029445151122324
0.172017201720172,0.8506969258965078
0.17301730173017302,0.934337683298883
0.17401740174017402,0.9214147767449955
0.17501750175017503,1.0314618870954275
0.17601760176017603,0.8685535125924643
0.177017701770177,1.1565671085265585
0.178017801780178,0.8128153334832776
0.179017901790179,1.4096461756293865
0.18001800180018002,0.9905906769577171
0.18101810181018102,0.6938497726770824
0.18201820182018202,0.6509060616989543
0.18301830183018303,0.9613615126230678
0.18401840184018403,0.8199361225876778
0.185018501850185,1.0071696020542942
0.186018601860186,0.9587370177154897
0.18701870187018702,0.8492228590823565
0.18801880188018802,0.6941082001171652
0.18901890189018902,0.5601549490620352
0.19001900190019003,0.7734579976444351
0.19101910191019103,1.0336564812033386
0.192019201920192,0.9047903428933566
0.193019301930193,0.6123978455218069
0.19401940194019401,0.895734927915391
0.19501950195019502,0.9376944940680698
0.19601960196019602,0.6833709405646131
0.19701970197019703,0.8903779941888457
0.19801980198019803,0.8707443994016515
0.19901990199019903,0.6299574191814264
0.2000200020002,0.9295369177790215
0.201020102010201,0.9695434662761975
0.20202020202020202,1.0733830784677012
0.20302030203020302,1.066898668613559
0.20402040204020402,0.5799489793417242
0.20502050205020503,0.6672416136404111
0.20602060206020603,0.957116626132996
0.20702070207020704,0.9561489055359478
0.208020802080208,0.9556625968916546
0.20902090209020902,1.6224399144770052
0.21002100210021002,0.9652914992669227
0.21102110211021102,1.0774255424453614
0.21202120212021203,1.0402910341240315
0.21302130213021303,0.978926462478878
0.21402140214021403,0.7847311727037588
0.215021502150215,0.9986949694166722
0.21602160216021601,0.6914314968238126
0.21702170217021702,0.7977075607835244
0.21802180218021802,0.7470526610172751
0.21902190219021903,0.8595336518324127
0.22002200220022003,1.3051033752560253
0.22102210221022103,0.4677108664412962
0.22202220222022204,0.9773876124272459
0.223022302230223,0.5165435179477011
0.22402240224022402,0.7436309081915746
0.22502250225022502,1.0547174849307013
0.22602260226022602,0.8486729730645404
0.22702270227022703,0.619137162187531
0.22802280228022803,0.6904740953706986
0.22902290229022904,0.9682827042838358
0.23002300230023,0.685097770957594
0.23102310231023102,0.8732504120573956
0.23202320232023202,0.8378403423039448
0.23302330233023302,0.6971528984325623
0.23402340234023403,1.2549885238030554
0.23502350235023503,0.9516900244434804
0.23602360236023603,0.41856402524962477
0.23702370237023704,0.8595495699945637
0.23802380238023801,0.6885474545000438
0.23902390239023902,0.9900173656703317
0.24002400240024002,0.6596324488117742
0.24102410241024103,0.7937751890014195
0.24202420242024203,0.9162858341689767
0.24302430243024303,0.9869853766309422
0.24402440244024404,0.5723011130111109
0.245024502450245,0.743966340726114
0.24602460246024602,0.7143638964151648
0.24702470247024702,0.6771537013888707
0.24802480248024802,1.1593572457282206
0.24902490249024903,0.8856898929392162
0.25002500250025,0.5509242598405594
0.251025102510251,0.985061331326617
0.252025202520252,1.2242885089177409
0.253025302530253,1.0046991315409373
0.254025402540254,0.4926614251750558
0.255025502550255,0.697998519228988
0.256025602560256,1.0465181038351898
0.25702570257025703,0.6498731948619991
0.25802580258025803,0.8784229112016853
0.25902590259025904,0.9428185480223135
0.26002600260026004,0.6007191803111303
0.26102610261026105,0.772394618348807
0.26202620262026205,0.1342215670109479
0.26302630263026305,0.5757538364013013
0.264026402640264,0.7282551026272271
0.265026502650265,0.5273305585215396
0.266026602660266,1.1014690674174663
0.267026702670267,0.4870393491592317
0.268026802680268,0.6831208093881268
0.269026902690269,0.795321226224088
0.27002700270027,1.0554525536428274
0.27102710271027103,0.4780316913910816
0.27202720272027203,0.995824599050261
0.27302730273027304,0.7632077502177782
0.27402740274027404,0.5628103215535233
0.27502750275027504,0.8494653474149854
0.27602760276027605,0.7947709429623366
0.27702770277027705,0.6328117943620972
0.27802780278027805,0.7646936323102852
0.279027902790279,0.6715304866761644
0.28002800280028,0.7691386774304502
0.281028102810281,0.8766854243189448
0.282028202820282,1.0592688802160402
0.283028302830283,0.49229085989148247
0.284028402840284,1.1642313616383049
0.285028502850285,0.34496020823604007
0.28602860286028603,0.7027562556710333
0.28702870287028703,0.8484947190530026
0.28802880288028804,0.784730223070429
0.28902890289028904,0.6016751588754242
0.29002900290029004,0.6822565412001176
0.29102910291029105,0.6229295221599941
0.29202920292029205,0.6012883398859937
0.29302930293029306,0.8866962328995365
0.294029402940294,0.7857764493178825
0.295029502950295,0.5733720651773071
0.296029602960296,0.8894377626532329
0.297029702970297,0.768524744757957
0.298029802980298,0.8671676461776493
0.299029902990299,0.8280347812482989
0.3000300030003,0.5338072902548692
0.30103010301030103,0.5850509342703072
0.30203020302030203,0.8440103653464704
0.30303030303030304,0.8140739340805884
0.30403040304030404,0.6852516167196111
0.30503050305030505,0.7103133683909056
0.30603060306030605,0.9397808133155019
0.30703070307030705,0.5633175702040543
0.30803080308030806,0.7884194952319767
0.309030903090309,0.6359139032325465
0.31003100310031,0.630152938620548
0.311031103110311,0.8907657138123135
0.312031203120312,0.8333992843834191
0.313031303130313,0.8283082090384024
0.314031403140314,0.9239769962988971
0.31503150315031503,0.6643417323303488
0.31603160316031603,0.7937761544628325
0.31703170317031704,0.5925617637338721
0.31803180318031804,0.7166629912547487
0.31903190319031904,0.6230008592700994
0.32003200320032005,0.6656136496528487
0.32103210321032105,0.762416179430637
0.32203220322032206,0.47689638122658984
0.32303230323032306,1.05615923764931
0.324032403240324,0.433605187829342
0.325032503250325,0.3890835366339145
0.326032603260326,0.8606418394598345
0.327032703270327,0.7844365172783978
0.328032803280328,0.7479982620179614
0.329032903290329,0.745899825798831
0.33003300330033003,0.6148239993318679
0.33103310331033103,0.43485141415159734
0.33203320332033204,0.6264785397741273
0.33303330333033304,0.47288713177314984
0.33403340334033405,0.8003318746310577
0.33503350335033505,0.5728716156887224
0.33603360336033605,0.4341456296358076
0.33703370337033706,0.5319167939780745
0.33803380338033806,0.6757161666809326
0.339033903390339,0.47730800342234814
0.34003400340034,0.42251910264463766
0.341034103410341,0.6325982269615212
0.342034203420342,0.6297391429651681
0.343034303430343,0.47622978549671463
0.344034403440344,0.48027100611756807
0.34503450345034503,0.6177366638405793
0.34603460346034604,0.2785456877847022
0.34703470347034704,0.28349366015183036
0.34803480348034804,0.4181095180946067
0.34903490349034905,0.51590907734506
0.35003500350035005,0.6175684743211524
0.35103510351035105,0.8472350769184563
0.35203520352035206,0.7204611604392517
0.35303530353035306,0.5136955736351939
0.354035403540354,0.5386228355311313
0.355035503550355,0.33865186789488483
0.356035603560356,0.5321757566057378
0.357035703570357,0.4748563917842785
0.358035803580358,0.5938307741565179
0.35903590359035903,0.3605291370880763
0.36003600360036003,0.6265223284318541
0.36103610361036104,0.8258680593803525
0.36203620362036204,0.49422516547627576
0.36303630363036304,0.5929662413874698
0.36403640364036405,0.6472892971783705
0.36503650365036505,0.42564302348304583
0.36603660366036606,0.547322367915446
0.36703670367036706,0.5016293580071005
0.36803680368036806,0.5152434748142418
0.369036903690369,0.3376941653078781
0.37003700370037,0.49377663279798745
0.371037103710371,0.5850434605300432
0.372037203720372,0.7722325766151067
0.373037303730373,0.670409041854833
0.37403740374037403,0.9057334792830005
0.37503750375037503,0.31816079704552436
0.37603760376037604,0.6426190910264626
0.37703770377037704,0.501339472997145
0.37803780378037805,0.8991393430284613
0.37903790379037905,0.29601848284226073
0.38003800380038005,0.2862249769823775
0.38103810381038106,0.33077396715025176
0.38203820382038206,0.02234857120080952
0.38303830383038306,0.3384441245859874
0.384038403840384,0.28822832687847205
0.385038503850385,0.46658578886587904
0.386038603860386,0.5013029662581027
0.387038703870387,0.8046233709893299
0.38803880388038803,0.6159042210186905
0.38903890389038903,0.30686191667108154
0.39003900390039004,0.23897597844708365
0.39103910391039104,0.5134522090310925
0.39203920392039204,0.14742451934655743
0.39303930393039305,0.7741591511525041
0.39403940394039405,0.6401452380581469
0.39503950395039505,0.30680560590169714
0.39603960396039606,0.0543911874436705
0.39703970397039706,0.6641638878921857
0.39803980398039807,0.3668468552599268
0.39903990399039907,0.6336777182698867
0.4000400040004,0.06358290511183701
0.401040104010401,0.2589418920764759
0.402040204020402,0.37620870482625884
0.40304030403040303,0.38089389013010355
0.40404040404040403,0.27781735195240415
0.40504050405040504,0.48872810629473706
0.40604060406040604,0.14695683678754012
0.40704070407040704,0.32832308853775993
0.40804080408040805,0.3771715657948554
0.40904090409040905,0.4523091824112982
0.41004100410041006,0.4880490210105807
0.41104110411041106,0.11709804207435795
0.41204120412041206,0.03149995840429998
0.41304130413041307,0.5901505380949271
0.41404140414041407,0.3973665385073044
0.415041504150415,0.17749130478539651
0.416041604160416,0.6337003293058736
0.417041704170417,0.3428827619821303
0.41804180418041803,0.5518818845368494
0.41904190419041903,0.32579760130300583
0.42004200420042004,0.720711925160524
0.42104210421042104,0.6558960550184441
0.42204220422042205,0.25129784781949893
0.42304230423042305,0.4916650369244167
0.42404240424042405,0.4226837178245745
